User,Tweets,Tweets_with_Emoji,Gender
950308640136880128,19,8,female
258872417,525,252,male
200087313,71,1,male
953275172,14,4,female
948479708613808128,114,50,female
436530575,290,198,male
115654441,210,104,female
2566245041,363,98,male
965658531109195776,69,16,male
914559308821618688,56,18,male
845663119724687361,181,164,male
926621858191085568,110,43,male
812701646358740992,212,23,male
4003941501,2282,1377,female
817000850111479808,310,121,female
723466154182848512,301,236,female
551724678,455,314,male
976242883220135938,18,12,male
752532474031398913,137,109,female
3037431550,94,8,male
2766168303,101,69,female
772797810269904896,73,15,female
3460489355,66,30,female
480399638,23,15,male
3348775282,95,27,female
768497553805541376,685,228,male
351516095,512,172,female
128185354,71,46,male
878932814892290049,5,2,female
882721869438308353,264,164,male
24671850,113,5,male
3375660820,23,14,female
704473255,75,54,female
737330295423283200,747,38,male
272487493,739,609,male
957296254857474048,18,7,female
906845587,67,48,female
949546870296252417,768,403,male
115900384,936,392,male
126923872,535,352,female
727938700898906112,133,18,female
909849923713150977,661,165,male
940142597540020224,323,29,female
1259844372,2371,1249,female
961620487821516800,81,1,male
705956114165342208,391,255,female
929760590075236352,544,340,female
26249480,429,177,male
3034124842,174,87,male
760914493752897540,129,28,male
907193155908497408,255,89,female
899448570,22,8,female
949185934439993344,374,244,male
143356206,4,1,male
1921469514,257,127,male
2604096189,35,13,female
2940092027,552,180,female
1147953049,79,6,male
272028808,516,258,male
958445890066419712,9,2,male
427307660,308,226,female
1274615132,98,71,male
973896201291657216,8,3,male
394726523,605,261,female
434734218,83,4,male
1288176523,20,13,female
246845554,315,15,male
359479820,1195,819,male
4201428687,310,152,female
3245485043,270,82,male
748922875,546,98,female
55968191,913,423,male
4846671399,178,12,female
1560796110,808,548,male
778256933157470209,296,200,female
1219784222,311,137,male
21184116,119,14,male
918798634220703749,240,15,female
913054905140736001,120,10,male
1556589888,114,55,male
87626760,13,3,female
373757179,18,8,female
981775351,99,15,male
147852930,1208,436,male
949588694897438720,203,125,male
3644711055,175,81,female
3121108763,31,10,female
943120473273044992,447,205,female
886265174,368,95,male
1291748586,246,112,male
310967651,634,421,female
164685074,94,7,female
298631267,33,19,female
188862348,152,96,female
363623751,92,56,female
847180124663533572,192,48,female
873461037433016321,106,51,female
588392342,323,241,female
744872085760184320,1615,935,female
4059911655,56,7,male
231371182,276,107,male
862328350576185344,303,177,male
944462544495837184,132,81,female
1693879975,278,154,female
943074970166493184,10,2,female
807416484116971520,391,214,female
862305704484405248,12,7,female
3025006721,333,162,female
1686075956,360,133,female
590505059,2098,259,male
280475683,26,9,female
390161107,556,195,female
953921226484998144,212,26,female
61229842,1052,412,male
610844774,417,139,male
3653614163,35,9,female
891291096202039296,140,49,male
68983950,46,21,female
901499249476730882,683,389,female
922729822941536256,146,121,female
918118646009991168,1073,93,male
527433960,605,371,male
909574056336347136,205,2,male
877215233135304704,404,183,female
905121925508341761,306,115,female
363717865,581,362,female
4444800921,186,24,male
939451590557294593,72,29,male
551063468,930,398,female
353499099,27,10,female
239266552,360,10,male
339690731,57,24,female
74778822,387,1,male
911296039499558912,6,1,male
91451490,145,55,female
795920793108676737,7,6,male
1513152205,323,284,female
740948653339213824,135,37,female
1407417529,2033,262,male
230465764,89,43,male
1860009998,227,113,female
924743055063830528,86,12,male
930317660960837632,174,134,female
932758702804914176,1441,801,female
395939531,84,26,male
958357617377759234,513,273,female
2876737515,37,13,female
147548294,241,28,male
846443445673701376,114,43,male
1318434284,112,55,female
920368220493746176,19,14,female
333331197,633,31,male
90468085,233,76,male
2256490395,12,9,male
860552799951761412,291,14,male
413041816,40,9,female
851363349610860544,170,64,male
755120284454232065,81,28,male
3001154997,3,1,female
945437646,498,298,male
173849551,890,481,female
2524133051,62,24,male
622490597,109,38,female
2753987442,241,79,male
817043618133344256,292,251,female
3087036425,242,16,male
1091385230,2490,1446,female
701725490432835586,137,51,female
831571959955779587,278,146,female
925698030120198149,441,350,female
1083587646,209,177,female
2719448259,11,9,male
1001575831,170,94,male
945393481,18,5,female
915985922121961473,2705,1085,male
189216183,99,30,female
611507170,147,95,female
896804782744195072,48,30,female
3683288715,19,2,male
3198605842,1247,411,female
70602837,35,16,male
962777180005691392,64,28,female
287326586,70,11,female
496454360,104,24,male
2305940151,11,8,male
840093683550568450,585,303,female
783594077212344320,149,30,male
255884260,112,22,male
595743882,515,313,male
719404148505124864,1048,193,female
833289754204594177,6,4,male
431624706,4,1,male
947721986112966657,696,178,female
819167648848158720,64,13,male
258684564,91,1,male
884505661526204416,82,1,male
387929868,494,263,female
1000209625,180,98,female
313254505,247,172,male
306779353,1009,497,female
783302067939110912,22,8,male
339138707,392,260,female
862597990262988800,23,13,female
3320722779,432,6,female
2889298955,33,6,male
2410044677,238,102,male
47929551,739,357,female
756982772900700160,168,66,female
3439060323,228,81,female
902108821228834816,23,4,male
976522972734328832,2339,1020,male
711284073671614464,78,50,female
180987705,17,2,male
845893343326416896,43,20,male
708155382024249344,64,13,male
3162919564,67,55,female
109555825,253,173,male
267265992,181,2,male
930063918382362624,22,16,female
907604334,483,126,female
143575463,1419,975,female
921555568443215873,243,11,male
1344318738,71,35,female
1032620072,842,411,female
880905255856328704,16,1,male
454192151,311,221,male
777614180,310,132,female
1027826138,88,51,female
125121072,22,5,male
864735810293202944,93,40,male
2212884417,3,1,female
1187069426,305,211,female
944854604331839488,230,69,male
1704420277,167,41,female
940614125314564096,130,17,female
2699610717,445,357,female
829281240058646530,50,42,female
2620684353,10,2,male
4804561822,2617,1501,female
712276243991928832,53,2,male
344556252,71,35,male
1617694772,717,215,male
220981466,642,66,female
3493827917,3,2,male
904259640,1421,804,male
949233997422440448,47,24,male
914227145194471424,5,4,male
767837255750868992,3,1,female
401826953,249,67,male
584625870,64,48,female
533976509,12,2,female
948683871893295104,60,4,male
850016666,7,4,female
214824602,9,1,female
885830239561162752,33,20,male
873798758,235,81,male
892021565189218304,133,56,female
441882122,765,365,male
3415854897,325,190,male
3055737122,934,354,male
764017436722991106,200,144,female
3307494345,217,78,male
2261002715,39,26,female
949499246709035014,16,2,male
620046692,1776,680,male
961307793788727296,22,6,male
92968990,60,10,female
3379462648,521,334,female
976225794749091840,157,27,male
936951131317702656,69,49,male
233127344,2508,711,male
278066639,229,30,male
354540224,319,274,male
450657638,189,103,female
435232441,2459,1094,male
148777274,435,139,male
2948781837,258,105,female
42361788,115,34,male
541822902,208,109,male
2655392109,39,1,female
800539845160366084,350,201,female
1239785118,142,117,female
857117135486767104,217,142,male
567380057,2819,1502,male
844510306852331521,721,188,female
2568473121,3042,1156,female
898136982437679105,42,10,male
136627115,1417,826,female
947913876632489990,593,225,female
860796681717260288,271,2,male
939294503910985728,331,170,male
755891290949156865,132,11,male
383826309,191,12,male
37179623,610,190,female
321839775,191,77,female
3244559297,136,27,female
800796487,1,1,male
799591382,20,18,female
194019991,378,196,female
465764485,92,39,male
3523537815,136,25,female
973198813933469696,12,4,female
895043853702582273,175,63,male
139032081,3087,1845,female
372507537,704,148,female
879693439218200576,500,224,female
833967752624865280,76,18,female
465375323,1442,473,male
991636706,15,1,male
248491362,2290,1094,male
455850411,3102,1054,female
954368358920736768,109,32,male
878187368628596736,279,154,female
1614800870,151,53,female
812034185380691972,348,201,male
4905429921,196,125,male
881179085547950080,114,108,female
1924109136,595,188,female
43080601,254,46,male
942110487503831041,297,187,male
69259615,13,6,female
496098881,884,431,female
1225626217,426,311,male
144623659,3,3,male
953094485302566913,440,24,female
941163060,287,230,female
894598507633541122,129,69,male
329195521,96,32,male
957592374129119233,17,16,female
963312152504406016,727,389,female
804603969221890048,18,7,female
897692769694732292,972,542,male
2476241758,6,1,female
2831449483,39,3,male
2311558677,5,4,male
1128742416,141,45,female
251775209,113,73,female
564169028,597,203,male
966577948806537217,136,47,male
955348392355524608,14,9,female
826818275656990720,261,164,female
2352357072,34,22,female
2462776281,44,18,male
1433048875,636,3,male
920600688199110656,23,20,female
908235378305495041,14,2,male
364819310,40,10,male
361332070,1280,686,female
611888973,328,300,female
181278385,224,141,male
3955864384,658,540,male
544669219,6,3,female
964886510,400,172,male
620224575,78,52,male
1371887846,46,13,male
812848027,224,146,male
569209130,9,7,male
277853153,66,20,female
2161276676,522,193,female
2313539684,146,54,male
28693306,232,4,male
2903051109,50,22,male
773132492102594560,98,19,male
845503180309958660,29,7,female
935061784544841728,31,5,male
3428304857,86,52,male
355115266,89,19,male
2758424291,1970,1211,female
4825299813,809,479,female
878706983523815425,22,1,male
204654444,554,318,female
270516047,46,29,female
3129004919,1148,419,female
29421570,189,2,female
1558441117,420,288,female
589515243,51,44,female
959900234649341956,36,10,male
734160352125063168,39,20,female
1587728893,415,178,female
52871958,210,136,female
336653556,351,73,male
877279707032690689,215,104,female
143041465,3,1,male
74122835,138,46,male
2980506389,625,232,male
196896699,747,606,female
118609399,195,49,female
904835369685876736,41,21,male
923065030689656832,863,701,female
2194335923,67,49,female
308962201,12,1,female
881953647151730688,188,73,male
3191986494,6,6,male
621087962,500,362,female
946361638969663488,21,5,female
1185862764,130,15,male
428989157,464,70,male
4582704346,278,139,female
240726856,122,43,male
2560597072,34,1,male
868083470865756160,12,9,male
969468206321688576,1602,634,male
41548357,309,20,female
4782682768,849,385,female
295600819,110,57,female
874969551590617089,372,342,male
750891602,32,7,male
3377866936,99,45,male
813759339550937092,50,10,male
899997218719109120,13,1,male
813428366128848897,558,382,female
874193450517876736,43,12,male
923547904077389824,5,2,male
910104295340740608,516,319,male
953148602276368384,422,335,male
368832370,286,178,male
132138478,31,3,female
172041552,5,2,male
742850605,199,6,male
2752631343,121,104,female
14430913,72,23,female
4230509200,27,9,female
814406265191403520,906,712,male
179649930,119,17,female
177173698,595,337,female
866306385289637889,84,46,female
2713367541,17,4,female
707656120291233792,70,49,male
972014083582103553,66,52,female
481971888,531,167,male
2539326192,2074,439,male
1234622809,632,142,male
874705483311067136,163,49,female
162844156,429,151,female
365329421,114,2,male
49629529,1039,405,female
916419468636631042,1,1,male
2234926421,1824,1616,female
905843198765010944,631,189,male
867333194,457,200,male
1389123378,86,46,female
4853374191,253,147,male
777946809566134272,84,35,female
262163765,1876,850,male
538950410,496,64,female
115522310,56,28,male
350906823,3125,1647,female
776058599147724800,1833,1374,female
974903260158013440,637,38,male
838829832184168448,340,113,female
766235730,2,1,male
738498459645382662,2,1,female
2885658316,130,94,female
884131941833998341,129,67,female
962671291055722496,27,2,male
777005609610870784,105,1,female
710979769,50,36,female
535095675,137,96,female
36747715,81,3,male
866728219977953281,6,1,female
949657940348362752,2,2,female
134495680,163,18,male
927419010374881280,70,33,female
134560604,382,101,female
624661739,68,16,male
966685850326233089,2,2,female
2960416671,138,72,male
754629300,24,6,female
190994466,47,16,male
3387815631,1188,469,female
36349954,83,14,male
862088212675690498,170,135,female
1905782587,125,72,female
2342028536,822,389,male
965279013165035520,83,1,male
2911966221,110,67,female
929796439772889088,33,29,female
737437195712204800,1438,1229,female
140465708,35,21,female
124488983,720,289,female
187927816,308,154,female
2353015301,549,257,female
65614780,448,172,female
910442245689618433,13,10,female
972805808990846976,10,9,female
2360790929,27,4,female
612788726,14,14,female
863661549768060929,5,1,male
189437287,311,63,male
835116121,10,3,female
904690711785766912,58,46,male
299546021,24,4,female
3346320857,14,1,female
768452161084661761,17,1,male
829249345174269952,147,83,female
1457463193,241,118,female
966555921668243456,141,74,female
1922424835,5,1,female
925400197907312640,45,9,male
861878095040655360,959,805,female
251158284,2512,562,male
3245520706,421,24,female
2782183738,1018,382,female
3395083917,440,264,female
836821663782166528,172,70,female
893076559594221568,33,15,female
387002626,726,148,male
77740659,23,6,female
822778276863152128,8,2,female
725630547075207168,445,4,male
905693354108866560,2,1,female
746809417954385921,548,452,male
787021058595577856,193,62,female
928355692154679297,24,6,male
3112852786,133,61,male
1401496092,138,2,male
2807229185,41,17,female
166643173,19,2,male
108963246,38,2,male
1732246639,2244,1479,female
2293852809,454,91,male
212757899,39,13,male
3082641785,1607,448,male
2791659611,253,33,male
758729627166646274,22,15,male
964939134996549632,228,51,male
953298062,427,58,female
1568692526,616,261,male
1909088540,368,203,male
3380093464,150,71,male
921254574115172352,16,5,female
781080368615137280,30,23,male
488296867,40,18,male
165033104,1773,529,male
768893604865708036,2104,1159,female
158104958,111,28,female
833046932746563584,281,192,female
82715860,213,97,female
2731882960,258,71,male
810941874,30,14,female
979047309970477056,28,8,male
3337260989,128,26,male
897516769669238785,37,1,male
908253681509859329,43,18,male
800811375551397891,1539,404,male
836138105551929344,421,365,female
960639577265528832,48,29,female
956277385728536576,29,18,male
734829260150562816,1521,780,female
132957074,113,26,male
118396927,40,20,female
2451021232,494,204,male
931529419100950528,239,224,male
3061794413,51,27,female
588167737,1432,409,female
67269618,2,1,female
983140205011066882,1821,1316,female
757223618787115008,28,21,female
925734419259850754,78,7,male
575256141,52,4,male
4095530476,67,12,male
856106078991417344,249,94,female
3382701443,21,7,male
704692406088802304,14,4,male
16095526,1157,33,female
258433877,1571,411,male
2994893903,2113,1519,female
850405409437478917,145,61,female
873565223126532100,13,10,male
2686929072,208,42,male
235763023,816,573,female
981142646616940545,26,25,female
1893109100,249,170,female
610908426,730,387,female
2219179536,233,58,male
882273384641556481,51,22,female
885161315874066432,96,52,female
2542487578,193,65,female
33913506,408,199,female
722377317243293697,472,315,female
534796051,93,63,female
940288286265954305,59,56,male
3318157450,454,288,female
2168593168,1380,476,male
719540767568617472,5,4,female
878863775457316864,526,378,male
73611540,801,445,male
973567263986118657,2,1,female
2967565109,135,56,male
413505681,12,2,male
873681422443315200,46,32,male
890946045554954241,1040,747,female
2883511031,1079,295,female
2295784570,1155,459,female
764782338630967296,18,14,female
3402423423,199,114,male
909822882380992512,2055,1386,female
1148448649,1450,875,male
3061248093,10,4,male
305591825,2755,910,male
940524466433593344,55,8,female
935844359181922304,58,32,female
1903416751,80,42,male
200841241,1212,315,male
295711151,56,34,male
513258261,18,9,female
751086151944011776,30,13,female
294010818,82,31,male
4898689983,551,242,male
932576861745446914,413,370,female
2471849649,30,19,female
633016443,375,192,female
2159712598,946,848,female
742380222683701248,897,270,male
1271963671,955,195,female
764017677371215872,224,133,female
494027202,1329,25,male
33484818,212,61,male
964594102569385984,638,414,female
397369223,63,48,female
122771418,2125,691,male
285121240,107,39,male
13201212,252,34,female
729089808,1843,864,female
367754292,105,73,female
171977969,976,337,male
431419934,330,2,male
1355022727,204,59,male
739079924615655424,2985,2065,female
919858275709014016,9,1,male
457438730,276,82,male
290647021,23,15,female
794573737999958017,171,76,female
884369502737240064,72,16,male
914029955276791808,97,53,male
3295185105,38,19,female
79941779,99,27,male
44172817,127,2,male
836684409613004801,10,8,male
71478260,14,3,female
461227757,7,3,female
745187395570634752,674,242,male
403233111,86,20,male
735876658754953216,70,10,male
2981169723,38,18,female
261261928,99,70,male
2237894446,3,3,female
887970996589932544,148,70,female
189467289,1181,313,male
1707819504,116,8,female
954999148163497985,1958,770,male
906020026838261761,14,5,male
2423720156,953,569,female
373299249,1324,169,male
329161873,148,23,male
3982590869,689,226,male
889511405883469827,68,17,male
728940362,170,51,female
1333490838,171,62,male
757583201586016257,942,845,female
264188725,1862,642,male
328968375,83,47,male
944917520473116673,2003,355,female
781780911155281920,7,6,female
782306683917856768,65,42,female
709755571612872704,16,3,female
1383850500,63,16,male
845236980,264,218,female
302692441,2005,797,female
366544630,116,12,male
905822676668833792,288,172,female
54471312,14,2,male
3128934706,69,23,male
3618129077,1987,1450,female
597853496,7,5,male
1026132907,436,217,male
117023398,113,83,female
730656438679445504,28,10,female
1405338384,57,16,female
3107960914,353,289,male
969249946531659776,54,44,female
3079078402,63,8,male
941314104739991552,7,5,female
957109545872035840,48,38,female
475841762,13,4,male
741049475158921218,86,32,female
1270396867,299,120,female
1570859358,272,143,female
815955349018701824,179,68,male
178701706,54,2,male
805871582098898944,19,15,male
937261994004148229,1,1,female
1393935613,10,3,female
96932071,19,10,male
873195208036552705,72,18,male
969144598328115200,27,6,female
2920358956,152,100,female
943091152517042176,94,69,female
3607196722,68,50,female
4876232494,89,11,male
304909070,86,42,female
833989877150646272,23,20,female
733528917219254272,183,36,male
298683974,78,45,female
540661100,1429,255,male
862049414201958400,641,226,male
802594486136225792,238,78,male
953670911575474176,50,10,female
952254055610494977,1082,646,male
218415408,330,137,female
796410414821232640,22,3,male
597520875,36,2,male
849594504021774336,57,50,female
901206600869965826,76,18,female
364282186,940,82,male
889753287779639296,334,75,male
939872161,21,11,female
758667002764460032,25,6,male
93424649,926,258,male
113266380,1,1,male
927186968362078208,4,4,female
600313475,711,407,male
504086951,134,97,male
771680446656765952,14,7,female
841982697035685888,237,163,female
1929356288,1817,1299,female
369610690,1551,583,male
406881732,2331,594,female
339755999,34,6,male
1433212945,1988,1356,female
289270280,37,19,male
2352847826,10,1,male
115694982,551,380,female
3407621860,75,64,female
56301708,867,152,male
777190568141156352,361,212,male
2183240669,38,12,male
716582436193304576,339,262,female
331741179,231,82,male
923206380374429696,45,15,female
378488907,44,10,female
910055922218803200,104,46,female
2189984188,388,259,female
952987401185562625,22,5,female
1605944233,59,29,female
405544323,528,226,male
518372737,331,147,male
1230818952,133,71,female
457319943,2381,794,male
847080738990276608,366,264,female
718450515097600000,61,3,female
2423507918,528,156,female
848606156998275073,13,5,female
806320077645774848,27,6,male
4017634516,277,6,male
842343151780147200,5,2,female
3342513106,8,2,male
878206882044948480,549,20,male
837952593485828096,344,88,male
2174239024,974,475,female
1332289230,1372,361,female
4359148845,88,59,female
265473649,225,149,male
739373513614761985,146,110,female
882370576785997830,277,48,male
923662957141221376,75,26,male
365368713,296,98,female
513343391,395,1,female
274534450,1111,463,male
732851986660524032,497,121,female
802313396,518,156,male
2260704665,26,11,female
922562883871002626,49,19,female
222945368,933,368,female
313145865,113,27,male
433947329,142,75,female
1195383462,489,275,female
514535602,221,2,male
762731069217116160,7,5,female
852376951,50,35,male
3148445709,144,37,male
941231609923166208,33,15,male
898656432610054144,473,144,male
939146885700386816,53,37,male
2471213110,277,127,male
849186939127439360,447,320,female
4386102400,102,55,male
1259853049,252,135,female
832184277815140352,80,55,female
2230321189,272,59,female
2278818736,408,180,female
3312427547,665,334,female
310506419,692,1,male
552678241,89,7,male
477718181,297,273,male
3375372857,56,37,female
246774970,51,4,female
289489175,12,1,female
723592955865509888,25,7,female
583914977,316,132,female
710346646010404864,993,2,female
3880279215,52,19,male
938114225066659843,371,66,female
893419528125915136,430,159,female
523656448,228,33,male
229382967,235,130,female
1456284372,72,8,male
829367028905541632,516,128,male
253076875,514,182,male
913068578907283456,11,8,male
763663968116367361,4,1,female
824392007493763072,121,73,male
184782582,366,308,female
3611490617,391,283,female
977603145445593091,133,46,female
2917141895,49,3,male
3747711329,266,14,female
4010777195,607,309,female
59424850,73,14,female
2505385955,1139,24,male
2809653640,312,94,female
915986422074626048,16,5,female
950061765416620032,6,1,male
1223849562,319,96,male
3130861702,202,125,female
2224190517,81,16,male
575112338,448,126,male
204410863,100,13,male
1642021424,649,181,female
266438678,762,94,female
2231877147,484,405,female
81177340,40,6,male
947771914159902721,363,36,male
529291305,965,378,male
1218126853,370,333,female
329072551,80,1,male
62213280,1023,377,female
2630967993,197,99,female
4868493723,6,5,female
743035176,294,78,male
732118894161301504,27,20,female
1864868634,328,27,male
2992011658,1485,255,female
168677159,172,54,female
845552160842678272,2,1,male
913820334457057282,18,3,female
794965865951326209,13,1,female
1623796860,416,306,female
404141085,348,180,female
824771664,171,50,male
183331212,1411,756,male
186811966,3,2,female
3132354014,78,10,male
965166581184679937,5,2,male
175046481,2419,1422,male
184444372,98,17,male
2341837797,149,66,male
1678136162,1442,75,female
317743923,288,75,male
908370638250954753,43,11,male
747749267813588993,35,17,female
3290696859,1098,484,female
111570446,74,9,female
473102656,101,17,male
949006709988741120,34,11,male
43072331,206,67,male
2653251125,61,22,female
700781908041605120,5,3,female
456132795,400,137,male
462809458,134,19,male
195663384,469,263,male
877538425607421954,2262,1438,female
894067827912704000,129,25,male
503158029,100,6,male
3293700876,246,125,male
33618015,71,6,male
3643406175,1003,23,female
466296456,81,16,male
977441853015515136,337,237,female
52723484,651,290,female
812620065229119488,100,2,male
401470750,438,352,female
945979302100832256,22,15,female
2247136167,1218,37,male
1239925386,90,8,female
391195718,55,18,male
841468821491896321,146,80,female
961430697209663489,37,3,male
3861623379,75,52,female
2474505976,259,12,male
939130069016080384,27,2,male
3207744369,7,2,male
4883009920,2220,1655,male
772794356151545856,43,26,female
598647945,166,133,female
2504700322,212,177,female
971734126557573120,23,4,female
911099333369581568,10,3,female
216256222,612,128,male
950716495092428800,32,26,female
856200443717988353,1182,380,male
797738564,123,81,male
2180032971,1393,630,female
147948897,113,11,male
812980848395948032,1418,614,male
434866164,734,427,female
358317993,399,220,male
2223059668,86,54,female
1165461084,8,1,male
2217582273,32,25,female
538993848,71,33,female
174629133,45,4,male
529152959,151,116,female
837045927277887488,40,25,female
948466440339968000,50,21,male
933368070667689987,264,20,male
4768533431,182,42,male
570957858,1806,584,male
337573805,113,2,male
2783669044,335,104,male
949139444,267,108,male
449524463,976,676,female
548415125,65,36,female
143099480,197,66,female
979702691323629568,178,12,male
422636820,1079,514,male
972403936211668993,6,3,female
1353562885,49,16,female
1098168583,77,12,male
768042835593555968,99,16,male
922087008259969025,200,128,male
935991634726092800,408,233,female
805091269068394496,124,67,female
752744379828371456,378,93,female
3358817691,221,131,male
954058625567346688,331,124,female
724747212161441792,64,31,female
359445128,1337,913,female
572517557,2209,846,female
38878394,480,167,female
2347287089,57,1,male
3566271255,141,16,female
3595898783,4,1,male
3010484199,15,12,female
2306514367,2344,1151,female
877798424682393600,222,45,male
363564528,24,6,female
933389515993075714,229,49,female
3123776781,1244,410,male
4909650676,249,69,female
293896096,1071,632,male
861290898688225283,12,2,female
443831492,10,6,male
4264886019,205,20,female
829747977690480640,508,343,female
589165373,122,59,male
735486750,1800,649,male
768390612,29,6,female
614979920,104,40,male
3312646822,560,284,male
713105700587761665,132,119,female
1379056160,81,25,female
320203722,170,1,male
179025448,2647,1034,female
1970602405,720,284,male
957335196696825856,14,11,female
3025241194,1843,660,female
594786553,1436,839,female
402889287,59,18,male
948889511035047936,8,5,female
3310588162,1905,1041,female
904905441024638976,522,121,female
3216383519,23,4,male
849306134531932162,246,67,female
2883178062,244,12,female
2246593035,1,1,female
701877810974081026,192,67,female
935471744860807168,488,64,male
460952776,402,311,female
844214898313838593,10,3,female
973301730057351171,11,7,female
862627610995683328,99,33,female
1676533034,133,20,female
902730201326657536,407,264,male
1913835637,768,1,female
877900732925710336,624,499,female
960902105241391104,26,2,male
833527238679203842,41,29,male
1196653400,38,18,female
2999916203,31,6,male
926591572401098752,133,10,male
16095155,169,30,female
1926860706,67,11,female
852021115467595777,17,12,male
3842178077,1354,599,female
809858868977209344,367,28,male
3818760820,93,81,female
964856825400254464,177,129,female
947249377202098176,93,68,male
2376531483,334,14,male
49067047,39,4,female
856220201414791168,17,10,male
710426547337957376,190,71,female
941348796633616391,11,9,female
31769428,110,7,female
963511920992182272,46,3,male
882512370177908737,351,98,female
893485283274088449,671,424,male
399518288,2403,1044,male
946073091540733952,200,170,female
4790916915,530,273,male
963750503271329792,11,1,female
4061585603,301,116,female
780655934011867136,84,59,female
807552950969180160,29,12,male
714785449492029440,27,4,female
597432177,38,20,male
823592525298630657,168,31,male
384452547,601,285,female
889831004130639872,28,4,female
294043836,448,235,female
315050284,13,6,male
2408625668,239,15,male
2465761937,24,7,male
394676550,21,10,female
25975606,3119,11,male
3418477361,469,205,female
798864033218777088,539,219,female
313091204,15,6,female
246879413,90,45,female
4162542916,66,65,male
29680226,812,496,female
933807085212655616,50,19,female
159939550,1053,801,female
188031011,8,4,male
76415636,1174,3,male
961120989261320193,24,8,female
717724583554629633,75,45,female
359472420,234,115,female
2514875884,619,289,male
743561086406918145,531,143,female
420526249,273,173,male
127500663,2055,13,male
764088872527654912,78,8,male
41355770,61,7,male
580343514,15,9,female
193040621,897,418,male
978566987327696898,19,3,male
327878710,673,214,male
964599059511201798,16,5,male
119233372,231,111,female
3110255872,238,180,female
24667080,34,1,male
759016843138826240,51,31,female
920628588042444800,181,76,female
4793682675,41,34,female
275584788,123,30,female
782284897,1356,414,male
900635863138410496,880,295,male
792708494931681280,275,201,female
54468102,1660,920,female
1591258987,580,48,male
972690518,439,318,female
916053865069457409,86,59,female
894995538826932224,179,78,female
819147242313486336,45,34,female
612727353,2245,1471,female
2212559531,161,26,female
959285726146912256,427,192,male
53121957,353,41,female
935601501082447872,21,14,male
902641029605724166,238,120,female
3241406218,163,57,female
386747876,87,16,female
2846685375,56,8,male
958793748447670273,9,5,male
191501223,3,2,female
3217278461,65,55,female
812184914590310400,418,177,female
3233165441,198,98,male
905883385058516995,714,324,female
465044394,920,502,female
58024349,22,9,male
340855578,161,88,male
125587730,212,142,female
349500834,585,220,female
2695597178,152,2,male
1265424008,751,10,female
3096721287,4,4,female
938815190249984000,10,5,female
823522157322010624,181,100,male
2491467069,3,1,female
123021593,150,65,female
31673385,256,86,male
161772917,840,531,female
925816724062162945,27,6,male
714467553314267139,5,1,female
90354907,14,5,female
1316529980,104,82,female
716665912515039232,115,31,female
36125094,1825,682,female
925849108832751616,1039,680,female
2564185396,498,239,male
45782400,173,19,male
137592652,799,204,male
1588653810,1,1,male
271285902,101,46,male
51094833,1393,502,male
932623942296178689,86,4,male
631224084,186,69,male
397054463,595,192,male
3092400502,986,305,female
923311560487038976,5,2,female
15177477,91,9,male
940372743563988992,8,2,male
874653094465990656,17,11,female
738386185492533248,1296,267,female
811213045376679936,799,513,male
777782601486655488,221,106,male
960004375581249537,94,78,male
849310451611701248,24,10,male
22749843,23,1,male
855806415016996864,99,65,female
706769805,1382,321,male
930584557438554112,1741,252,male
1080628621,388,62,female
82191383,1,1,female
264928547,100,44,female
319099302,2183,971,male
379015851,2379,614,female
928678610021568514,22,2,male
802181983,58,28,female
561384131,109,46,female
1443951602,117,29,female
825072437423439879,1105,475,female
3366528101,36,7,male
485984381,12,6,female
21421756,956,49,male
761128765015588865,4,2,female
948630569251983373,405,6,female
4272758669,370,235,male
112250999,111,2,male
867463073707286529,248,97,female
276449116,879,178,male
45098212,1,1,female
298199344,156,113,male
325404307,17,3,male
233256540,55,17,male
38816328,24,3,male
89491304,28,21,male
2962422868,85,41,male
1457881886,409,174,male
59129951,227,58,female
294701444,1774,769,female
871003479925559296,72,18,female
588174632,417,186,male
391599019,7,3,female
702230939754172417,343,110,male
140355830,143,36,female
3913781553,24,15,female
54607279,319,15,male
762315323454480384,632,165,female
199788202,126,71,male
927491857306804225,48,18,female
4913264068,648,437,female
494015385,203,41,male
1442363683,2102,5,male
949955639446593537,70,19,female
3421792941,39,23,male
1852252309,372,282,male
489556457,166,99,male
873481450477244416,124,12,female
194167916,36,3,male
141108200,58,2,male
955750545368801281,18,14,female
554161265,135,62,female
931326565400698881,524,2,female
3203039396,193,149,female
1022540917,598,292,male
821644745441214464,374,114,male
166785355,268,130,female
2249609524,16,11,male
3302644503,250,137,female
105108856,239,87,female
27945565,362,147,female
1688175672,41,2,male
205649676,685,279,male
3117601263,196,67,male
972782600732504065,487,127,female
35110748,396,104,male
916704778914234368,65,44,male
895958056713977857,92,53,female
1548689358,1528,294,male
1638558542,2437,412,male
941753301930004480,280,159,male
722611184,468,391,male
185173478,304,10,male
45866701,810,374,female
2812625478,8,1,male
964825641693609984,52,35,female
955680183788429315,82,18,female
4746316589,230,111,female
327431558,1553,767,female
889811605348904960,214,85,female
843509708245942272,679,251,female
2867573651,76,59,female
39522715,227,171,male
312608347,226,13,male
783957535,2004,57,male
782736043577602048,375,158,female
2291743653,17,7,female
854271915967614976,772,393,female
1479450002,78,46,male
847063274986373121,309,284,female
896268084352360448,66,34,male
