Emoji,P-value,ethnicity
🤦🏼‍♂️,0.9699493794163682,not asian
🥓,0.9700631535438817,not asian
🥞,0.9700631535438817,not asian
🚴,0.9700631535438817,not asian
⚾,0.9700924757971104,not asian
🇭🇺,0.9700924757971104,not asian
🤸‍♀️,0.9700924757971104,not asian
🚿,0.9700924757971104,not asian
👊🏿,0.9703745231926308,not asian
🌩,0.970983867050456,not asian
🍰,0.9710097044401421,not asian
🎯,0.9710886977900184,not asian
🌀,0.971662700172934,not asian
🥋,0.971662700172934,not asian
🇮🇸,0.971662700172934,not asian
🚶🏾‍♂️,0.971662700172934,not asian
😙,0.971800562017936,not asian
👾,0.9718929487208787,not asian
⛈,0.9723829292426222,not asian
🐒,0.9723829292426222,not asian
🕷,0.9723829292426222,not asian
👌🏿,0.9724068312618765,not asian
👵🏾,0.9731917824910207,not asian
🙋🏽,0.9731917824910207,not asian
🤳🏽,0.9731917824910207,not asian
🤜🏾,0.9731917824910207,not asian
🛴,0.9731917824910207,not asian
🏃🏿‍♂️,0.9731917824910207,not asian
🤸🏾‍♂️,0.9731917824910207,not asian
👩‍🚀,0.9731917824910207,not asian
👨‍🏫,0.9731917824910207,not asian
Ⓜ,0.9731917824910207,not asian
🤜🏽,0.9731917824910207,not asian
👴🏾,0.9731917824910207,not asian
🥄,0.9732100008959521,not asian
🧟‍♀️,0.9732100008959521,not asian
🙅🏾‍♂️,0.9732100008959521,not asian
♨,0.9732100008959521,not asian
🥕,0.9736757174981979,not asian
⭕,0.9736757174981979,not asian
🌴,0.9737248764276877,not asian
🚴‍♂️,0.9742485107806783,not asian
🕯,0.9742485107806783,not asian
📡,0.9745491528454098,not asian
🤴,0.974733539505898,not asian
🧜‍♀️,0.974733539505898,not asian
🔆,0.9747335395058981,not asian
🔛,0.9747335395058981,not asian
🍐,0.9747335395058981,not asian
🤸🏽‍♂️,0.9747335395058981,not asian
💷,0.9748562208153053,not asian
☠,0.9752091364561238,not asian
🙋🏾‍♀️,0.9754104528260342,not asian
🌈,0.975837943701848,not asian
⏳,0.9759358412305998,asian
🌠,0.9762324304975739,not asian
🛳,0.9762324304975739,not asian
🚣‍♂️,0.9762324304975739,not asian
🕵️‍♂️,0.9762324304975739,not asian
👋,0.9765794622745324,not asian
🍣,0.976648234576961,asian
🙋🏻‍♀️,0.9766514474749597,asian
🤮,0.9768327440817527,not asian
🌳,0.977117464501981,not asian
🚗,0.9775381410084699,not asian
🍙,0.9776093919585994,not asian
📪,0.9776093919585994,not asian
🙇🏿‍♀️,0.9776093919585994,not asian
♐,0.9776093919585994,not asian
🗨,0.9776093919585994,not asian
👧🏼,0.9776093919585994,not asian
🇴🇲,0.9776093919585994,not asian
♒,0.9776093919585994,not asian
🆎,0.9776093919585994,not asian
❇,0.9776093919585994,not asian
🕵🏻‍♀️,0.9776093919585994,not asian
🧘,0.9776093919585994,not asian
🍠,0.9776093919585994,not asian
🧖🏼‍♀️,0.9776093919585994,not asian
📑,0.9776093919585994,not asian
🚲,0.9776126537366291,asian
🤚🏼,0.9777057365386099,not asian
🎱,0.9777057365386099,not asian
👆🏼,0.9777057365386099,not asian
💅🏽,0.9777057365386099,not asian
🤞🏼,0.9781593902431082,not asian
🕹,0.9783522806026759,not asian
😂,0.9785387539279876,not asian
👎🏼,0.9789097203669593,not asian
🤳🏻,0.9791524629508913,not asian
🏴,0.9791524629508913,not asian
🇵🇪,0.9791524629508913,not asian
🏃🏼‍♂️,0.9791524629508913,not asian
🚣‍♀️,0.9791524629508913,not asian
⛔,0.9791524629508913,not asian
🥣,0.9791524629508913,not asian
🇮🇱,0.9791524629508913,not asian
⚔,0.9792927886014898,asian
💟,0.9793599398738894,not asian
👄,0.9794598946118345,not asian
🤘🏽,0.9795304053664877,not asian
💄,0.9798474493955227,not asian
✊🏼,0.9800027839646079,not asian
🇭🇷,0.9800027839646079,not asian
🇦🇺,0.9801738425277807,asian
👏🏻,0.9803100656363863,not asian
🦎,0.9803161701214903,not asian
🐿,0.9803161701214903,not asian
🇨🇵,0.9805715513012215,not asian
👆🏽,0.9805715513012215,not asian
💁🏾‍♂️,0.9805715513012215,not asian
🔲,0.9805715513012215,not asian
🧘🏾‍♂️,0.9805715513012215,not asian
🏇🏼,0.9805715513012215,not asian
🇫🇷,0.9810130734932542,not asian
⛱,0.981039214352418,asian
🙋🏼‍♂️,0.9810888831813837,not asian
👋🏼,0.9811488494721398,not asian
🕶,0.9812860180693737,asian
🥪,0.9818484098991381,not asian
🤟🏻,0.9818484098991381,not asian
🏃🏾‍♂️,0.9818484098991381,not asian
🦏,0.9819618719050379,not asian
🎫,0.9819618719050379,not asian
🇦🇿,0.982047050428325,not asian
📥,0.982047050428325,not asian
👮🏽‍♂️,0.982047050428325,not asian
🛡,0.982047050428325,not asian
🗄,0.982047050428325,not asian
👩🏻‍💼,0.982047050428325,not asian
🏯,0.982047050428325,not asian
🗜,0.982047050428325,not asian
🇲🇺,0.982047050428325,not asian
👂🏿,0.982047050428325,not asian
♑,0.982047050428325,not asian
🇮🇶,0.982047050428325,not asian
🤟🏾,0.9821011258421157,not asian
🦀,0.982327660908009,asian
🕺🏼,0.9824835824949116,not asian
☄,0.9824835824949116,not asian
🔎,0.9825946146746071,not asian
🐆,0.9825946146746071,not asian
🔴,0.9826182247902322,not asian
🍽,0.983200343123145,not asian
🔶,0.9833222149911562,not asian
👎🏽,0.9833273609486505,not asian
🐀,0.9833273609486505,not asian
☝🏽,0.9833273609486505,not asian
💵,0.9835920488918656,asian
🦅,0.9838974343693858,not asian
🍆,0.9839873962219792,not asian
🐻,0.9840335066801917,not asian
👏🏿,0.9841101308723019,not asian
💻,0.9841417251577282,not asian
📽,0.9842883177189251,asian
🦓,0.9846512801998193,not asian
➕,0.9846512801998193,not asian
🐹,0.9846512801998193,not asian
☂,0.9847519269254432,not asian
🇨🇴,0.9847519269254432,not asian
🤟🏼,0.9847519269254432,not asian
🌻,0.98513636621142,not asian
💧,0.9851652202865678,not asian
😲,0.9852739881308431,not asian
🛑,0.9854434686615897,not asian
🔺,0.9854434686615897,not asian
🙋🏼‍♀️,0.9857473302048724,not asian
❗,0.9857656597148328,not asian
😵,0.9858752385240466,not asian
🌥,0.9859476639820938,not asian
👡,0.9859476639820938,not asian
⚙,0.9859476639820938,not asian
🐕,0.9860364205894709,asian
🐘,0.9860865660351572,not asian
🏃🏻‍♂️,0.9861209959511157,not asian
👒,0.9861209959511157,not asian
🏀,0.9864211455436181,not asian
🕗,0.986504848873662,not asian
🚍,0.986504848873662,not asian
🅾,0.986504848873662,not asian
👨🏽‍🍳,0.986504848873662,not asian
🆗,0.986504848873662,not asian
➗,0.986504848873662,not asian
🧜🏼‍♀️,0.986504848873662,not asian
👼🏾,0.986504848873662,not asian
🙆🏽,0.986504848873662,not asian
🚶🏻‍♀️,0.986504848873662,not asian
🔏,0.986504848873662,not asian
🤾🏾,0.986504848873662,not asian
🎴,0.986504848873662,not asian
🧝🏽‍♀️,0.986504848873662,not asian
🔼,0.986504848873662,not asian
🇨🇲,0.986504848873662,not asian
🏌🏼‍♂️,0.986504848873662,not asian
⭐,0.9865947492789884,not asian
🦐,0.9867843673505893,not asian
☑,0.9867843673505893,not asian
🍈,0.9872098443227233,not asian
🚶🏽‍♂️,0.9872098443227233,not asian
🙇🏾‍♂️,0.9872098443227233,not asian
📃,0.9872098443227233,not asian
🐢,0.9872607049223955,not asian
🦂,0.9872607049223955,not asian
😦,0.9872931342353755,not asian
⛄,0.9874334404216153,not asian
🔙,0.9874334404216153,not asian
🇵🇰,0.9877130638297182,not asian
👎,0.9878689744761573,not asian
✂,0.9880244881138887,not asian
🙆🏾‍♂️,0.9880244881138887,not asian
🤐,0.9883105920994013,not asian
🤰🏽,0.9884361620003161,not asian
🏑,0.9884361620003161,not asian
👩‍❤️‍💋‍👩,0.9884361620003161,not asian
🚧,0.9884361620003161,not asian
🖕🏼,0.9885108554849307,not asian
🇸🇦,0.9886881168131971,not asian
💿,0.9886881168131971,not asian
🙋🏻,0.9886881168131971,not asian
🙅,0.9886881168131971,not asian
🐅,0.9889125381132483,not asian
➡,0.9891804985333719,not asian
🐬,0.9892242652346603,not asian
🚕,0.9892934302269286,not asian
🦑,0.9892934302269286,not asian
🧟‍♂️,0.9893066962379563,not asian
💪🏿,0.9893066962379563,not asian
🤞🏻,0.9893374020988581,not asian
🍗,0.9893659157642246,not asian
♦,0.9896247972953152,not asian
〰,0.9896247972953152,not asian
🖕🏿,0.9896247972953152,not asian
🏄‍♀️,0.9896247972953152,not asian
💲,0.9896247972953152,not asian
🇹🇹,0.9896247972953152,not asian
🤪,0.989718057626062,not asian
✋🏻,0.9897492011064982,asian
♠,0.9898838654861564,not asian
👸🏾,0.9898838654861564,not asian
🍑,0.9899963668496707,not asian
👆🏻,0.9900724283576514,not asian
💰,0.9903100007943502,not asian
🌋,0.9904592750852289,not asian
🍡,0.9904592750852289,not asian
🎃,0.9906707424107986,not asian
👙,0.9907150593676343,not asian
👨🏻,0.9907737406034087,not asian
🍅,0.9908163013332792,not asian
🇲🇩,0.9909828786807935,not asian
🙎🏾‍♂️,0.9909828786807935,not asian
👨‍👧‍👧,0.9909828786807935,not asian
🏄🏾,0.9909828786807935,not asian
⏹,0.9909828786807935,not asian
🤛🏿,0.9909828786807935,not asian
🏊🏽‍♂️,0.9909828786807935,not asian
🇬🇹,0.9909828786807935,not asian
📛,0.9909828786807935,not asian
➿,0.9909828786807935,not asian
🆑,0.9909828786807935,not asian
👱🏼‍♂️,0.9909828786807935,not asian
🙅🏽,0.9909828786807935,not asian
🚶🏿‍♂️,0.9909828786807935,not asian
✳,0.9909828786807935,not asian
🙎🏻‍♂️,0.9909828786807935,not asian
🙎🏽‍♂️,0.9909828786807935,not asian
👎🏿,0.9909828786807935,not asian
👦🏿,0.9909828786807935,not asian
🇪🇭,0.9909828786807935,not asian
💂🏻‍♂️,0.9909828786807935,not asian
💱,0.9909828786807935,not asian
🎅🏾,0.9909828786807935,not asian
🏌🏾‍♀️,0.9909828786807935,not asian
◽,0.9909828786807935,not asian
🕎,0.9909828786807935,not asian
💨,0.9914065080772427,not asian
🌪,0.9915357110281354,not asian
🛒,0.9915644221130383,not asian
🎲,0.9915644221130383,not asian
💃,0.991651718459179,not asian
🥑,0.9918233920908401,not asian
🇳🇬,0.9918299173290479,not asian
🏌️‍♂️,0.9918550084944489,not asian
🚶,0.991880754717841,not asian
💮,0.991880754717841,not asian
🐗,0.991880754717841,not asian
🤸🏻‍♂️,0.991880754717841,not asian
✴,0.991880754717841,not asian
🚫,0.9919065518772356,not asian
✌🏽,0.9919484879267341,asian
🏃🏾‍♀️,0.9920938593441864,not asian
🙁,0.9925235137578773,not asian
👴🏻,0.9926076705072353,not asian
💁🏽‍♀️,0.9926244817994306,not asian
⤵,0.992834334291392,not asian
👸,0.9928350871474163,not asian
🏌🏾‍♂️,0.9929433254462321,not asian
⏩,0.9929433254462321,not asian
🙆🏾,0.9929433254462321,not asian
🤸🏿‍♀️,0.9929433254462321,not asian
🔽,0.9929433254462321,not asian
💆🏼‍♀️,0.9929433254462321,not asian
🇨🇩,0.9929433254462321,not asian
🐜,0.9931457780216796,not asian
🖐,0.9934497390716748,not asian
🐎,0.9937912972207978,not asian
❔,0.9939585954275983,not asian
🚒,0.9939585954275983,not asian
🚎,0.9939585954275983,not asian
🥤,0.9940352627211195,not asian
🙇🏽‍♀️,0.994316853939232,not asian
🧡,0.9943671169030271,not asian
🎅🏼,0.9945035838717013,not asian
🛸,0.9945035838717013,not asian
⛸,0.9945035838717013,not asian
🎣,0.9946909288423047,not asian
🇲🇽,0.9947373272600378,not asian
👍🏿,0.9947395231818393,not asian
🐏,0.9948577787079479,not asian
🇧🇧,0.9949232729365938,not asian
🖐🏼,0.9949232729365938,not asian
👃🏼,0.9949232729365938,not asian
👂🏼,0.9949232729365938,not asian
👩🏼,0.9949232729365938,not asian
◾,0.9949232729365938,not asian
🌶,0.9949309533686272,not asian
🥝,0.9949369523589352,not asian
📀,0.9949369523589352,not asian
🚣🏼‍♀️,0.9949369523589352,not asian
🙌🏻,0.9949539705582928,not asian
👉🏼,0.9949989062400035,asian
🌿,0.9951800003173609,not asian
🤦🏻‍♂️,0.9953623151653599,not asian
💦,0.9954371302470021,not asian
🏃🏽‍♀️,0.9956138232538652,not asian
🐓,0.9956138232538652,not asian
🔈,0.9956369714793494,not asian
🅰,0.9957538544899313,not asian
👯‍♂️,0.9958047517699288,not asian
🥊,0.9958227743010978,not asian
🔷,0.9958335019225707,not asian
❎,0.9958335019225707,not asian
🏃🏿‍♀️,0.9958335019225707,not asian
🐞,0.9958511731104696,not asian
😐,0.9960001065481163,not asian
🌾,0.996000170549859,asian
🏇,0.9960870571514824,not asian
🙆🏻‍♀️,0.9961370686022271,not asian
🏳,0.9961370686022271,not asian
🥰,0.996210816359208,asian
🧚🏼‍♀️,0.9965032432116313,not asian
🙋🏿‍♂️,0.9965032432116313,not asian
🏍,0.9965196141837945,not asian
🦔,0.9965196141837945,not asian
☔,0.9966829535637887,not asian
❕,0.9966846689296991,not asian
➖,0.9966846689296991,not asian
💂‍♂️,0.9966846689296991,not asian
🌹,0.9968450972367844,not asian
🕳,0.9968522157725968,not asian
🔧,0.9968522157725968,not asian
☘,0.9969663389651998,not asian
🐼,0.9970059744302902,not asian
🖕🏽,0.9970059744302902,not asian
🍴,0.997079799316184,not asian
🌽,0.9971233327202302,not asian
🔘,0.9971233327202302,not asian
💴,0.9971233327202302,not asian
🔹,0.9971233327202302,not asian
😥,0.9971426514922224,asian
🚴🏻‍♀️,0.9971838226154229,not asian
😤,0.9972206194026527,not asian
🔉,0.9972298206491422,not asian
🙋🏾‍♂️,0.9973103641263483,not asian
🐶,0.997319898805263,asian
🌎,0.9973453512441313,not asian
⚪,0.9974257595643151,not asian
🦖,0.9974297089192713,not asian
☣,0.9974711006292427,not asian
◻,0.9974711006292427,not asian
🚛,0.9974978989394023,not asian
🙆,0.9976633726398946,not asian
🗑,0.9976633726398946,not asian
🐱,0.997739392221869,asian
😰,0.9977643410102587,not asian
🤴🏼,0.9977942788059282,not asian
✊🏿,0.997860306401412,not asian
🇳🇱,0.997860306401412,not asian
😺,0.9979517543216344,asian
🔸,0.9979681066295728,not asian
🇬🇷,0.998001554369894,not asian
👉🏻,0.9980567652991087,not asian
🔪,0.9980674473829069,not asian
🇸🇴,0.9980727951315624,not asian
😟,0.9981566737481022,not asian
🔟,0.9981855556461381,not asian
⬜,0.9981855556461381,not asian
💇🏽‍♀️,0.9981855556461381,not asian
👽,0.9982173448768674,not asian
🍕,0.9982281771901959,not asian
🙆🏽‍♀️,0.9982865674738227,not asian
0️⃣,0.9982865674738227,not asian
🐍,0.9983226192895767,not asian
🎂,0.998346186429733,not asian
🔫,0.9984008252822729,not asian
💆🏾‍♂️,0.9984254372613217,not asian
🤞🏽,0.9985290195064495,not asian
🙋🏻‍♂️,0.9986734369079148,not asian
🦆,0.9986846570514717,not asian
🙉,0.9987117630288623,not asian
🐦,0.998723854105952,asian
💍,0.9987240659088146,not asian
🐑,0.9987355123180942,not asian
🦍,0.9987880693461398,not asian
🇩🇿,0.9988182835414586,not asian
👨🏻‍💼,0.9988182835414586,not asian
😠,0.9988274063902131,not asian
🍋,0.9988629741206495,not asian
🗳,0.9989985859497653,asian
🔇,0.9990048428958265,not asian
🅱,0.9990215130586881,not asian
🇵🇦,0.9990613366080207,not asian
👇🏿,0.9990709648738781,not asian
🙋‍♂️,0.9990734778011965,asian
👐🏾,0.9990990320516707,not asian
📁,0.9991914947061236,not asian
🥴,0.9991914947061236,not asian
📶,0.9991949986414258,not asian
🆘,0.9992155328369865,not asian
✌🏾,0.9992733063554845,not asian
☁,0.9992904211304318,not asian
🏃🏽‍♂️,0.9993079594177987,not asian
🍻,0.9993109652920613,not asian
👐,0.9993443000113418,not asian
🧜🏻‍♀️,0.9993852433176367,not asian
🍪,0.999390183093101,not asian
🛩,0.9994102669182834,not asian
😘,0.9994391728727343,not asian
▪,0.9994612373346967,not asian
🙆‍♂️,0.9994612373346967,not asian
◼,0.9995079516035635,not asian
🍫,0.9995172331695343,not asian
🤸‍♂️,0.9995447066523444,not asian
🏊🏼‍♀️,0.9995960651180549,not asian
🇯🇲,0.9996098702007352,not asian
👋🏻,0.9996279313425497,not asian
🧦,0.9996576830186288,not asian
🌐,0.9996576830186288,not asian
✡,0.9996576830186288,not asian
🍩,0.9996598389018907,not asian
🌺,0.9996789553426703,not asian
👯‍♀️,0.9996974525045389,not asian
💐,0.9997628442641033,not asian
🍺,0.9997886110222951,not asian
🛫,0.9997914755189047,not asian
🎾,0.9998198029301079,not asian
💤,0.9998319965744116,not asian
😊,0.999835689799052,not asian
🤑,0.9998408421312215,not asian
▫,0.99984697411295,not asian
🐈,0.9998512699652783,not asian
🤦🏻‍♀️,0.999866158235942,asian
🤯,0.9998776722232813,not asian
🤒,0.9998805673893809,not asian
☎,0.9998847535894864,not asian
🤔,0.9998873379602679,not asian
💉,0.9998906772976613,not asian
🙏,0.9998957661101944,not asian
🙈,0.9999042823509072,asian
👇🏽,0.9999176799588992,not asian
🥀,0.9999183066168498,not asian
🐔,0.9999301255871401,not asian
😹,0.9999351088511599,not asian
💣,0.9999403124111814,not asian
💔,0.9999431626936658,not asian
🇧🇪,0.9999461495844967,not asian
🎻,0.9999528420515276,not asian
🇪🇺,0.9999562467714388,not asian
🤥,0.9999601922934199,not asian
🍭,0.9999609024612758,not asian
🤩,0.9999730851327635,not asian
👣,0.9999860407555031,not asian
⛽,0.9999888344027874,not asian
💎,0.999992887782743,not asian
❌,0.9999973960585703,not asian
